original_host_id,new_host_id
10466983,03421019
285677774,65732445
284288931,77958755
21205683,02344055
15546979,75363762
283921191,86853281
504271424,33412660
92418296,74219577
285724365,74858453
204945841,03692150
30494879,17319923
285216044,41209261
267547185,39903754
36589930,53468917
1225354,30594366
24284012,53509455
285304925,61625366
56346149,86046441
283234234,84383765
49064165,32223272
2809919,42753661
106777897,16751472
17826728,94724380
38695455,92403898
646280,27943573
3460762,64663572
283237163,94796448
283308201,20541429
146589847,36282259
286014624,28954676
22188442,68140623
4559000,61766377
238508207,01336098
284559835,33136228
2664045,83211892
35133258,74129808
5807118,07714475
2610230,92875171
22529975,38350644
283408262,19046495
143458883,83748471
86536713,13040191
283467370,67357374
8484225,79224840
69488972,29495859
253468367,43762901
5135386,87658268
98477621,73645503
6661379,59088387
203004588,26590813
57729761,11074954
22636949,63106849
36346340,16668479
12694581,19902240
9412734,62853426
61897942,19925061
7530553,38889207
40931503,80382729
286278315,23687018
83716247,04649394
112121247,93447334
602171,34708629
64287600,82696570
148430140,29792188
154488289,22037117
284691957,23499852
286329868,31538314
7216863,01596291
88853538,55625296
71070108,45598895
5254396,20881236
5506276,65580908
7276712,70223640
8306203,23285008
279765631,88679077
10680811,18848957
41450092,55924029
284713349,60441968
283694998,26027747
286419118,09776116
284725137,63270733
286547207,10024858
283732744,98581656
13188745,25171876
72162982,45101085
9970469,39406325
17153847,42845947
264327100,44890821
108172740,37125136
286653986,57272786
81702011,65919341
16840190,38121758
4498791,69833527
2130918,38600401
284778304,27040287
4105772,73823734
286698141,74965685
41005924,17557700
89152663,13893537
286846731,72247829
42599003,32434012
19225965,63488745
5186165,03017992
196767973,43067100
40361133,82803632
284816781,49369621
267595505,47521329
286904692,76938009
35050843,93890625
28640650,74604110
5676987,00748092
9488469,19444778
46202773,40330093
77132887,94171742
284928725,39201308
283592464,62480234
286570228,55623099
218204882,14297629
27983503,51924000
137302228,59642372
65896333,41049661
287806606,17691351
225018331,34870705
16706546,91654521
71587150,54531716
17592208,01009447
9843057,96814807
284950359,85687900
116078739,82955463
284965559,63159202
26859640,64300295
22047969,15452685
288025185,18536968
284980000,81249258
22605754,17415717
31338606,49957354
166363449,90126357
17741380,67235880
2642514,59733765
6831810,76123736
20550671,49294134
9321869,34229980
5625134,87600094
6035538,51339980
21377411,17549692
15734065,98701047
13697993,11349143
1810865,70936703
59011433,61540315
13740837,27811608
5757447,66902867
16061168,01419281
287190642,48708097
58596,67546934
69455721,47426418
20504086,11813109
62249933,46279873
2596624,58888954
440992832,89355178
53395095,85497400
41603958,19124900
286108725,90197812
30707583,91929464
16231816,16796463
87726989,19330303
208061068,71444214
278131229,63843670
141660373,00350700
288458766,64472814
82262713,22262033
63354294,30343866
55540509,65619355
5702106,66769542
289801571,17852042
31358168,39114176
76718740,14241316
87806661,65782085
61317096,57432904
42186458,22967552
167899729,83008649
12703338,14866422
273250578,85466739
6420017,33054387
54437387,90900555
25365595,39651870
267920780,10376893
17604566,33856815
22082454,36881156
40457059,29791709
9917281,80364859
290320483,77023846
291922925,95255855
18381206,77928907
53909325,19973647
40151434,89412735
268182664,28217564
12072013,56866792
106078469,36868050
36537235,62917446
290447353,25435106
106995682,80718663
7916092,45220787
290449986,62551615
24693330,96968499
196532321,05039406
292142440,55191769
176899921,83018302
292146793,22458302
69324553,34941446
285010031,73342101
31518009,31545027
73292037,83835976
292171968,60308478
290492317,11520907
10994914,67714862
36071622,93887921
286256881,14601845
290514418,42395807
45513122,23304891
122154273,77132541
109744720,07161519
197933414,65154569
56485487,50047898
4223339,65372359
290522644,89329099
60081534,00078652
5310523,00858515
171854567,71050448
13015086,13929684
36560950,05945700
292137631,58596087
21254947,86401988
276762898,76875745
55744545,71147332
116512840,08276677
2531690,62812167
125796926,83214353
6274837,46622437
7585744,27468658
29367704,93787639
288743477,16154243
80609532,14388251
15566590,78237300
66592593,95597217
51852462,13354762
108160454,93624082
188263620,38932811
57662073,66211979
5500823,73271386
292556043,32078332
290758577,99032426
16822554,07845122
292579232,41189377
67883531,54105622
287067059,18083227
228195996,66864419
17907862,06159457
3837169,45454827
17954111,46495828
36879135,28212832
123710648,26266625
43565039,65328482
21126088,50644068
13211049,08689277
290826848,96452453
149844090,52989600
289335586,42689259
289780435,21101835
260928445,40058685
3007059,60533954
38545100,26895805
4407477,50752657
34128503,03032898
289333101,74670595
24691308,32709564
19910695,93412315
57025473,54655666
62075653,52401734
112741505,76205686
77223092,39529785
47266356,60696537
7432080,18135857
1914850,60283006
3849790,06414608
33296969,80834781
292255480,39463585
293121785,43940259
289914690,40617205
184849225,72982718
291051946,36515989
64794246,49773711
1928811,45907215
293157956,00004194
219823189,76355459
50211466,98627472
2282615,16534666
17285065,42208069
3608511,40873008
10811723,73011690
940104,63068055
291093974,36641771
6176658,59337861
218634385,81485913
10562048,22526188
13267303,92722434
133884180,02015775
39804873,21923403
191495861,39980170
292533044,49966927
75953118,65111973
16109617,32183689
162281454,84462815
44898985,08199184
290150626,04172401
293345294,58521764
5438903,81913389
26172858,85496565
290168147,08061617
290172848,71421703
5796150,07828802
273217418,40087243
74091983,13176191
25098906,15565783
28546064,56415890
269888302,14207575
47009840,44876237
278817798,54253975
42299414,64492294
84834241,30364652
290250507,01775401
291277204,73039442
11748888,13128717
21879915,49927014
152484281,06400385
18801447,22408723
70572963,38735611
293639974,34596244
14804195,60788822
244894910,57848009
11352706,33547131
293576936,29816435
293655837,14479951
293940606,73535542
17798262,63466434
293943324,24820010
36511141,19489211
125712404,83981280
15752425,27632900
71267662,80662927
2040688,53465228
4309356,51837942
293133168,42249743
7428680,03792948
6185656,21116053
294099841,89330982
25938136,81681415
59574912,17678178
88273822,78984662
104749623,21921594
282165844,00852597
65011536,77249757
26904330,81766724
294228042,37631193
208687268,75813198
39235665,72866759
293728964,04929367
291847086,58221380
289044675,66340984
294228031,60590693
62271173,24435939
42322216,91419111
15255524,41475947
9965780,35546342
17077430,97067099
114230095,70890324
226701540,40734507
294303244,00283988
40774310,28178565
42497829,84495043
293696101,40661972
294256310,20908681
294306409,71926142
73551158,21377487
65722397,99517588
27643294,86707912
29125797,61385920
233912643,90462435
8042168,02686432
18278870,88430162
294213999,33764528
9144351,97796140
85544535,14088632
10747767,99295161
208415995,96155103
753474,19742984
294305486,10812743
293710752,61496187
187615468,84730234
5641656,49226617
294483944,55521987
294333385,69565127
109635331,36151003
17859590,17556245
4342296,42593624
125351766,83719183
86736724,10807802
289088300,68792257
32433524,61804756
296045862,30140432
293141903,27699144
296065217,16680871
24394935,49039835
276738286,39555323
5326762,18003700
294512415,24204814
1711597,72423668
38213277,33870172
72555235,24672461
16863372,54086330
7448506,79225996
25654916,13381147
27171989,90801572
6427605,38716087
296111226,91958532
294618377,14696902
187557422,39446871
111802511,21462394
296121378,74784133
27637755,15466325
24356818,64438440
8663495,39488176
53913639,93130762
266679108,64982463
32537437,03906986
3691824,18431770
76380759,82825782
294827699,44952477
95821770,21800794
9607050,82874585
29859020,35612146
184337850,86527291
293659364,92101866
154464942,67891231
293720140,84955939
36648341,33250014
133245666,05342571
292879070,64985972
27862152,98262113
2729887,00208026
30291621,06723197
296246949,61740831
13463358,17063167
296265972,30144697
282934136,67617230
27370082,86108597
7562512,81124206
131886214,20707265
13251895,16945530
26992507,56622278
145880810,25573971
270296550,41497344
72692252,27398903
297651224,26470541
293601363,78157910
18349896,34892710
293596265,52505230
87216436,51269612
297691116,82178018
31719189,70900922
113782853,78438535
57542002,14348307
296363020,81175201
19430665,41659467
297702378,36983975
59866099,80133656
20460683,91476519
47037233,39652781
296454726,60073335
11775571,65379223
275700777,96123089
297803797,58388808
6131371,09779968
106967624,00996266
295135658,47348045
296471081,49617478
80068039,45668205
517369,50989288
293716620,80250150
297814947,05511609
40865237,28406292
156194406,21650073
279363233,49955152
10717705,53796686
6363008,13723230
4105910,11641729
29021965,90274469
17074637,48332554
293722904,19454373
7442101,49250068
33994165,38003888
45593487,40736379
2664032,46242343
3891523,82731475
296519812,49619481
293674594,31873155
295352539,07107483
12411721,02202247
185668103,24832824
294467238,77558053
35764888,42217366
297827722,78641248
90776476,34651202
130451274,98092563
6566223,64934926
92102528,50870125
17626334,05997329
66242956,38530525
297863436,49174323
7738759,87933301
73699384,41117578
3846816,12630515
139104317,64723258
296280147,47281935
48680247,47884433
5031935,93000582
201092261,24435343
297873591,67997103
6721315,01688012
63574312,59739743
253297291,26489402
293045777,98352460
296686386,70606514
19832887,86730754
4513684,21031904
297954015,50427813
212955192,58389571
78279234,31143243
298074722,61680555
298071392,29068794
297880965,01640576
10132556,11565155
118059914,66653788
45893213,92829079
32441931,13427107
16381271,89549822
8086074,02545324
293686921,75630837
30330658,79262879
54651468,84914439
63457189,11473374
32113200,63598542
5313025,78427036
12161618,18139563
68111993,13818369
296954965,93677770
73940482,61228010
220365972,04628171
10698022,09561930
2543249,20582138
293697090,46287360
47886564,96864479
293727232,34381994
49659895,14705244
297936731,71168600
293678559,63975697
293875237,06777187
87111705,04569802
293729487,06858741
2648844,13645439
297073812,76573618
48845491,11647862
54870710,88935885
124937548,40694360
8566827,67954422
42617438,18272096
47279747,84616446
25214403,78585494
154265939,05955387
298943240,70879665
287055007,49177591
298174103,91384234
147821564,38371225
300184547,17077025
10055115,20861998
79647904,45242224
129989103,60417047
155946325,31763201
240645689,06173601
300239447,46617857
35265936,01230177
41844349,62895915
236777209,96949888
134891073,83403839
120035596,80306298
208501825,19101525
298964231,38324874
38646814,93571505
285240096,43046287
67312232,83039478
262014994,06185446
298292857,32057698
227450056,73909272
72651397,83676061
298986085,48923294
109039296,11135480
195631970,22645732
145296335,61695285
8964676,45418031
298296966,35409011
293725098,21032109
21740206,22544831
4014501,97337292
93230478,91467185
25186977,43541512
299052100,93682257
2164540,25413355
30902607,76217218
90300819,30803412
162275396,10830925
4056255,85909159
153716503,56052912
67275769,20262012
9003328,37643094
293702647,85629159
243587642,18832258
118436094,61894107
23275010,79701141
9950703,84797250
124008516,20637584
246244425,60303901
130126001,64017598
14548139,83517686
17362539,67098034
152963242,75798863
291505962,45314088
45121337,93455255
294660390,71442655
300551141,45107501
63717130,48133171
14803480,11181332
288134108,15255981
125725848,52683643
156221219,79077163
238318819,31537128
13726662,84109902
37205007,28198888
20860273,64016238
300658581,72847886
16319449,92545045
202801216,49246891
68697717,31226637
30093163,16198990
3749312,25488135
27875242,04541284
80027151,14904494
71307174,89468121
4715114,24565912
27173223,37889462
257138374,63259658
148243445,46090986
299288231,70873726
296341323,10403873
300690275,79280917
1207058,02983685
134571010,07220487
15625630,93337947
43683494,94581196
4395679,14241223
6504241,89116507
81519367,04312866
300698496,69981245
13825702,49088149
299431885,48293976
12983775,73356572
299271608,77494572
13708991,26934516
256589179,20416091
70751863,83641053
159356587,88390141
298810933,76667187
21593368,71397567
47338008,82137788
37038364,47505182
37335976,31330608
290531408,10479586
38250163,31723949
4868639,31058416
41565416,72104353
6567795,08254494
10278643,92619284
16783116,03993789
10770471,95955045
18681442,14727404
300760143,38704288
295203040,93207058
8999319,75828342
301083943,60812517
5699592,57299946
28274746,21659571
12218132,22082725
129743502,49810771
136450835,32889980
300680130,64595628
84132460,70448562
7261391,04185788
44910165,90309414
6829465,42343778
191633728,88818570
68452708,07105330
8346345,77758000
23669853,07289390
110974025,62218426
37155812,90854828
21434579,05124230
241759174,44101868
176592038,29187903
289906833,26639443
2083434,80624173
17701964,30842315
299654711,89961651
7195302,44970744
65239701,25265517
44705338,79446516
22448528,96761912
301326112,64165715
290257667,01038519
22243785,35148854
299495157,01385054
301177238,03660074
300933596,62575572
160547686,13286205
2363150,38064072
95951411,45200231
6752072,23936953
18467026,95540420
42889361,61204140
300879698,02454126
504268004,54976302
300678195,28780132
68435262,71419962
301241587,72782773
56600006,69400819
17022739,94401497
4669116,18324810
546228,90439860
6053908,22828763
3469556,80854203
5401650,89429321
204467887,50858304
8078575,91198827
229530016,56766630
302385787,47053059
28805143,49501319
222670167,30182019
301457848,78367653
272766359,94922508
302388260,99560124
36597499,07935206
302270596,90745327
74839513,06785204
41805884,08497716
6671454,45496203
22034382,62718078
20641177,38676159
301521478,46590710
301530432,41100127
46278772,67551586
10455414,45017419
302494548,78849984
254314649,31299950
27518525,63180808
301530779,72980839
101051546,80656450
10678102,90577084
248038993,31097679
301631752,96084317
4808167,53701444
51565177,75869599
48714187,35874652
59357956,82733395
25607776,12439838
3003581,41632715
56990680,56921086
301665349,25093872
301675945,56337010
131602505,58467358
10573295,20529629
6708893,12318082
15861791,12299461
154038625,55391007
41411175,47493804
302559252,44344687
75863943,85219744
12174501,65470394
3787743,74580018
203277139,95907478
57979117,36952968
27203305,72051802
302667088,34623211
67770000,40370709
247975085,63345512
301798185,15933811
145685374,69858786
15466940,16570865
20095311,53015713
140440130,69680370
10356472,68712104
123337,38262065
303632038,44855031
110947721,49099117
12496342,57608313
6790260,70952266
288774350,85297749
45124749,39342978
298840705,65768822
53456691,16113463
24649288,26972664
17684646,75647820
24754225,60837058
303653372,30510903
7408199,21081225
62153821,04659194
32353504,34236922
2669400,56120514
302284168,41385952
60236149,15631234
302045197,97353655
302050126,01027511
16872738,18654223
5827747,39823857
278166973,84056223
13039905,37139445
302085362,29616760
55827173,27427269
111166543,67913888
21117929,03794912
179794281,11715028
9476887,42208527
39740490,48713513
302912102,94144973
302123441,79238789
302146741,70676310
302154572,30187031
87317500,21791656
77756948,31332170
302937490,91604522
32281339,72189367
302927615,44725687
42294334,18556147
302250155,57761954
102050809,08118216
8320095,57737562
15341073,28466174
270001647,08748140
17146716,84853147
301429088,37507606
8279878,07827507
303833931,92340675
302259031,63386305
196038290,04121656
74681557,06987684
8690829,04334677
63755787,40518622
303851674,60324393
72865356,44916444
154180826,78961503
30981252,30420527
9723414,94195726
23400284,85707130
347853791,96959231
258191338,58414093
70116167,89985032
135023941,76989976
47775467,89243081
241619529,44084701
302341457,31543713
148956768,25733365
303154529,73058999
1823730,68008243
303926617,74456034
47767369,39820271
163774145,57543486
303926975,70336505
304346520,60767579
30607361,19372207
72420870,41019086
36416553,64379871
35944108,38221610
212282031,60980266
8357777,78146804
64791615,96595704
184746630,37896105
26233488,27840847
149392132,11119848
30529412,80893188
6671725,00653774
231832107,21865295
1344729,74813720
2932342,10356597
479175248,53569244
304039053,94687409
97303592,97764841
304470215,14578007
304041787,93225529
78565867,10155751
303152938,84740629
303278859,85923173
304481574,04727589
88295695,44421773
44178307,90538622
13814829,52448367
303287646,09125390
92673929,68167680
16984119,71180672
16995140,54184675
304505710,18851297
1533441,81500772
30130934,86495599
39784087,49867092
36705267,97750492
1770176,25104043
304630147,53025928
162403941,14433371
31627650,31174133
12025606,94033330
29630695,25652600
2411147,77888147
249171112,04709870
304654946,20456461
190928023,71355091
304664308,60993866
243640534,75399910
6650585,32296656
275083121,74727942
304672711,31791014
135816126,40246731
184036357,53220710
273965237,27020093
10353623,05132129
27003951,81754133
304695383,42770509
304113295,37427838
12898751,77239478
18031419,49036063
91597641,48171710
38633695,25691938
10781767,18631132
1211662,30178895
80860378,85544073
6635454,59363936
304135922,19104690
3296765,42135560
29504212,75385087
60215153,93112151
145225338,30409728
40285625,24561509
31139771,89174350
93719919,12774886
288125861,48738491
10573900,07732969
264748803,34774043
297432180,21037050
216103277,26054061
171949582,55377133
61282501,76550741
289177678,05293887
15781351,58117772
34159567,39330474
5448166,83147757
305436355,14533046
304242961,68471022
1488616,64976819
49006383,59581675
302208664,02615419
2825670,76205764
160962668,54258112
103436285,83942891
113196919,34878091
5281008,57839960
11879286,38629622
305478070,05958044
105702325,47126227
3569728,16139923
304883910,26501793
305463582,17656709
304277998,73827537
116466828,61448626
304883979,10954573
304890246,95197367
35545049,01924189
248276977,07782492
116095980,46542535
166734182,82276039
102867072,44886718
7088358,83343331
82035910,87005977
6419151,01590355
305318344,33839295
303594676,16151977
24791803,27884235
4661782,27163374
133337587,88579677
10714273,64107458
17147432,62436545
9786329,66711338
29084928,12571015
141099466,70070240
70018323,17294435
110031560,10156312
21584378,82562604
45846306,74482330
440992639,35768525
305646262,88985173
79027903,57381842
97935030,74710027
198625791,92335911
7544694,95755137
23485404,19588170
38219387,72670344
39579301,43051577
64234671,71749847
20297231,17178159
59146948,02898464
306868114,46034272
13442164,42255525
306892660,55703009
26835585,38335759
24796157,98364554
289422708,62656413
305730906,55617876
25598237,26811848
197955124,04782244
24072781,49331906
30601802,92645190
306993267,38368731
305125964,45453527
15205181,12600326
131435085,13134727
306998644,13317454
234532200,53561149
305199746,95748523
49237207,10470924
307000540,03254955
2029552,90897399
307002551,41562523
272953156,89287855
154836576,73802840
27852341,93944356
307010877,55318374
271536128,25244282
164638360,95203914
6588356,61730823
16927758,30036070
80775335,12725248
31541176,55796731
33123153,50276604
55112909,40885882
27330143,18832146
305219432,49606118
293426538,07964539
212008381,54839537
44912120,67924681
250357979,58675543
71322661,47445485
138307292,98340995
150350420,90033126
36771385,32892593
306011426,88903662
304247137,79227583
305265831,06287843
92768927,39540991
62514744,59144274
130784971,21170874
255552310,99583514
64765784,95458077
305723924,03681095
8000989,27512004
26486134,10834744
46834026,77738221
305276584,30414907
235897810,15270082
36257072,85413956
21199484,27344065
56300545,59933976
77134247,71338362
305315215,87319589
19430877,65606039
70517978,98963122
189864424,92785207
306331425,46066641
61133315,25114654
307205319,81020310
46789914,38304729
120667980,98872615
68342375,14918411
305495145,77542333
17747626,15875260
18181352,76454329
40975890,64479522
27962117,77199300
188727198,81115664
303090335,71836411
37834204,51856554
63035221,44283758
116711185,64075275
305642025,60265462
108044665,87962852
306449691,78094107
1643184,99767998
119248064,87680117
19916853,15774194
6360040,30053795
306480554,63085059
9460321,27658903
267526095,74032490
228753530,18102883
89290323,25804258
5404029,31793314
290723881,88963489
41785490,35852999
3031878,09042603
65199371,54304659
307085259,99136956
18749125,67308810
3199822,14627532
306566040,02953079
6437091,52938768
190131586,44193529
308273707,41851690
308049077,38669952
308291215,42699856
306598232,08172445
57506981,65962288
307547112,23228071
306676969,32899602
308297770,44262268
23097757,16711517
81937141,54450827
307570585,77910676
22848031,09456323
5901857,44002577
307555258,07482976
4503340,15142992
153222145,20291959
37056818,37735760
307607176,85979830
10676094,80786441
307608843,05795131
3488844,35957039
219599694,70288554
242434634,36929324
17353977,45223440
433304227,96595527
307958535,67086584
18469996,09637072
182354446,38408078
45152492,08324408
307794201,39609078
47872364,42244319
100503131,28512070
31135583,59747257
13963028,68792099
200129181,32632202
8669833,25182783
307807491,97103225
228166644,69413736
67157335,95609511
61811384,45330697
67568093,98243845
308529301,32650579
215292819,73604537
66447628,56790952
185303411,01748088
309462457,36310303
22236386,14390546
308656972,89834901
307835926,25113072
12733218,01622403
47120416,83716857
308673819,64423093
78831432,99488667
18903962,07359701
29814967,04042103
80002708,49938954
6579410,67057148
308706928,27470017
301864484,70713427
4626383,82061479
43411558,35061048
21281314,35988487
89900203,89844787
308671354,12645710
307347577,08115930
2798386,66755313
75730068,52910800
12055057,79911290
77656418,53931318
309559380,92295729
15912631,40841471
3732555,91834978
308700886,30989924
308049490,99273041
169102694,33558712
208424835,70574402
307152715,25180171
140292004,67468218
309577234,00859417
309707704,01945783
309563833,24701978
61235979,81232536
308746790,89190147
1690700,30526246
151738216,18441612
11334274,32163095
250363025,69718474
308752303,00070573
307770952,96610111
15122901,03664862
302703548,41653295
309682716,73368178
13435748,83927614
308757732,61558552
310453453,33308341
123152270,73392596
309336083,78395296
76941497,56794980
6247367,45274239
9749346,92665291
16269233,85249387
40282999,22870179
27415253,01627580
24082525,62077675
310500075,92535476
98246459,29070154
80715496,26111839
70226434,65118433
11239272,40932914
47491741,65877778
116420699,54199237
24622404,17207651
62427693,41460881
62630484,29072140
229694450,42992178
17804560,67101417
27999148,96777182
21311474,77239261
308898083,66828699
308905337,13783687
309894308,54180281
22166556,82046419
58985296,20331721
6053062,83518057
12747404,32686048
57173142,66272498
115518494,07655331
193013627,25421173
9750178,74488029
5906969,08712957
26917044,82537885
35905097,45413171
264770,64116836
308765463,88011285
10080557,67283607
308905450,18877049
37993636,55457631
12700679,47844750
25231486,20314344
180377297,87833387
40073708,91301836
267652958,18866675
17627367,48773992
8548821,37493241
21353479,05683286
36596457,86855338
309972485,32223217
32174483,87972075
25791578,26968508
310795098,74081557
374987119,85561764
10949553,01296221
161236718,45193224
309667195,55019122
30976922,16552343
18622433,02724360
12238297,89257571
310824861,84020225
308914488,97972079
286306802,79818273
4728000,86848649
15315353,22150373
84947294,21748795
202777815,98318483
309246031,61401239
177900739,64289213
118184362,33472434
310838978,60244013
66762540,77224920
2340885,62091222
3851830,71916208
197257281,69750951
22481479,65957643
131425419,08037962
310125227,94689619
310186246,24209901
149093481,14182207
311755332,72034848
40606885,01250136
310851871,66732346
159111365,47843979
310877575,59927947
34290656,23984153
65995826,63154732
7034266,05071571
310218208,37525896
93031294,27453047
12395729,66637928
31263323,41250704
17210530,33863491
303075312,82963265
311794813,23789168
25883832,91356243
4242171,13469116
310235034,99796015
311897114,80270819
3324772,86351772
310261336,50989830
288642202,85174585
188571110,29012106
10528812,78757918
311922958,07746533
7824989,80267300
28761840,16897765
2267751,17465363
310369773,30328345
16786478,97214510
14441358,83411207
9849801,75922822
311094215,27410398
4353953,83076216
305217304,71719211
310391224,34374279
15345926,91379253
756947,42705588
310393709,86167912
113658096,32299851
257334839,31908527
311966923,87310396
7414908,29610809
94579249,38294560
40698046,55098961
187072360,86820611
198061344,19613334
4058898,26939029
73284740,82162994
311990565,89335766
311975824,26259541
39411938,25926819
102747958,98885227
257301889,14957562
311291976,58438388
16209913,79372097
23284264,28749701
9190461,65923405
199772494,91873452
310406405,51825324
27954361,47499098
311540650,93348145
40333,30896699
281505976,47727345
312035858,51534363
9222300,31480695
312182562,43707723
41027761,30170551
43243454,25449397
21009858,67772830
66799574,49924272
8057422,48663323
312514171,99496502
163895877,78362989
43029721,29489476
145797560,66753834
51437922,41717093
30550604,76170267
312190835,52174860
33435315,80110529
46497022,76059079
13917402,65244826
168625383,38360120
28443533,89658331
2988562,19591927
50427960,21995509
311563055,59644739
312913197,74298247
96525500,15944353
188030484,23567193
133778256,94323876
12154893,06860087
940270,13025729
94079580,45043697
28409011,25100177
21206034,30547455
33086576,10884715
191403172,79265646
121813545,72028110
49396349,83267006
125564816,98119639
199948329,95318720
312237591,63211248
56294346,25341489
23902813,15642458
6701933,67196386
181927323,06811246
35351480,50317891
311729197,06002007
72497080,44462498
26786677,16720226
311727750,03345331
75171130,02504221
45071471,07132705
310462518,37451844
14631992,89149396
38952696,40966101
19784564,43142802
309430151,65731680
302323057,93227629
302888359,10791659
311325866,73014395
69508421,02576659
96671561,80472338
146587032,76467746
69781375,38853671
47526942,64486238
41245817,45186209
305663501,44844380
313778165,27250966
29214798,16550457
275502388,34099550
2468378,41091182
20936138,00422762
8910321,79341546
99877345,76285599
1466028,65296599
288335950,03916362
313096086,73117794
257380068,99150184
183840267,62944487
18082363,86033394
153347416,51559140
175470880,03884594
314037416,72273264
266067145,19029288
28897229,17669554
1538647,13225375
10867264,73547823
14333045,19638989
305719331,18884168
15804433,75590445
65933022,97298518
16844242,73734165
314142334,59476853
313324069,77889603
293351059,46093014
66548788,99208050
312590453,50256197
35204643,81071213
63241518,01401854
4841868,36940126
309243009,80702048
85791150,10004447
21371844,40970226
84406116,37109392
312065003,19341982
17316840,20405062
240140465,17681672
312733822,24594326
271002416,38252884
311573512,14273661
101056945,83168046
85422450,12882305
6878361,74615369
21435220,69499262
314265420,57478296
91539385,29292097
312777869,73628755
65642108,64661288
202004636,25248349
5875926,72227234
3971745,71997534
184968994,43886941
223760650,93156360
5757764,76880652
314310828,49757839
54070672,30363147
315193802,00037836
315198777,54045184
74330782,98398063
31524321,78228462
7200902,84908611
314188253,24607991
32425370,54059728
10295443,47158591
314417668,75767328
66041690,96498197
51394954,47267069
144496035,78951648
117266412,03590091
6333004,81448197
5955761,38299448
265848798,00110745
8645190,88612092
20881448,52764284
65372851,61697004
108711586,21663870
203200477,96103908
16042278,49534202
17964689,02141754
76987321,94106544
3316536,38731428
10232070,93869637
40494192,99670165
31538290,61587118
183478279,19228995
83000146,02749983
26798392,80143729
37633311,83093397
315322474,40312326
71551105,94840704
69433987,23010568
74423135,64850504
22401228,67678967
134822201,09906743
315453664,24156263
8252057,25524828
66941162,23039477
5182601,33842157
41368393,10143165
28407751,21424506
28884220,04074187
315487624,46162228
315490569,79752398
53426954,52518331
133231772,08132998
209291500,95268467
119982476,92527839
17436733,23060003
28054654,58267460
285709482,30294253
48480221,67219776
34532873,62566910
314522097,13891687
16364846,42163523
37300521,60742922
19156981,39752069
315531361,92594220
314600394,83603250
315534838,71463352
109628279,84036375
19061872,04916836
13620738,84994643
314625914,40432048
25710349,73689197
13258958,38544731
27838604,18371616
60969626,92586721
135520314,87319666
249681592,81482008
3945015,99964536
14930898,73715822
314677591,08848221
315461678,72416270
313715325,10364982
5924520,70159619
55541221,78681796
30825437,12715948
314691090,71048974
293354708,29434922
313720058,79907666
314697846,61515454
37167959,04725076
30490166,06617302
250025949,53459129
27700344,98132363
24417444,51132697
49160366,78239098
71774445,68366521
40610388,39422734
5653285,43583857
313735170,91365892
6812904,79610297
14305291,56127631
241498125,75990715
41475587,52002075
37190609,94602814
41178082,75153504
313764725,46053869
33999704,21695036
314961309,38205982
313784922,80679484
123939099,10209119
315799827,01497062
19043088,80653164
49161976,86955723
314968178,66897560
19892671,23331570
202800102,20352417
315811493,62241528
89314188,13364421
16652790,86058601
1765846,79275355
46279609,53097814
91610853,05478530
9346771,14022695
275034494,04699821
124038030,87018007
4021578,80916902
24213408,72135963
316377100,00450129
14896967,51961382
130631396,56410084
10421503,92910652
316391328,35077957
14365709,78796315
316394590,32225700
154800544,88014018
132460465,05038815
279071696,08176251
315549627,29699810
311147126,99990236
57722508,42984512
316332416,19082993
115284557,46858111
316419824,54366445
155335437,99277799
2117891,41053193
7025194,84674661
51715664,98136526
42895097,89884601
317951400,53440359
4794950,30695130
51534059,94382890
6460419,09071928
67561436,37709716
303122303,29665574
315909362,24067889
40929889,44215998
316330025,11317456
317957253,52600513
23104986,19961385
13065077,89651640
10969742,67159892
316713947,53726026
17718969,34245134
30731325,97305430
5276189,81173243
39959797,49599584
282385227,21096924
316733033,07972869
308291024,01745422
166146854,76406554
316035967,23166625
314976965,92914016
13746860,04129472
58553078,96199011
48389245,31609361
31544888,52363444
5329922,83702352
16010145,58584014
39015461,22451754
185901783,50147410
194673599,59839207
267619424,17799571
61839517,82709770
297936417,26826285
22880947,66837235
318096609,67024560
277333207,24927187
316942742,37230478
42015509,25638858
7334852,60026119
222678001,56138478
238655374,51044659
89549017,30190081
315043333,86247007
46115301,12180437
972253,64813076
37936814,58419977
316121772,73459099
46828516,91865503
318307097,80349063
20636648,31371064
317008235,73468219
5683553,56485769
50819108,53579204
39776370,91706212
313711492,62251685
100996847,62245461
125790893,33656758
5789098,67446290
124190543,58624059
39219563,42190083
12150785,22470447
318359104,72951255
3718659,64872338
304985808,94992601
11471085,78314698
69035264,47138166
5459845,31099854
318383690,95317372
13493761,43657421
243808887,71272518
6884026,54805270
317055870,93749793
48465444,99120035
41534541,19865634
169445761,01848084
158690815,14010575
318409019,70413067
29516573,46624061
97466672,97472704
317109644,62910117
49414087,24325157
29945426,00809454
1900492,41236227
269671056,60008181
268319255,08292657
44952498,59066071
40455549,04865152
30349460,71327632
59728174,64368165
305533713,82708801
16944309,80434861
12586722,57724865
61973851,14199554
31496035,12340521
319260514,18633523
32211131,94322708
14501507,66337368
130889529,88227220
128369080,34467486
136860151,93898038
99067952,81546011
61847875,82821592
6568316,97225019
12698344,01114946
104388324,25866690
209991467,00371742
318669414,69079534
87694601,95275502
318675649,48842773
40789145,71871812
